pair_id,사건번호,품목,hs_code,년월,규제국,중간국,수입국,flow_type,수출량,수출총달러,isr_min,isr_best_lag,isr_risk
11,6,스테인레스스틸바(2차재심),7222,2014.01,인도,스웨덴,대한민국,regulated_to_intermediary,20100.0,67106.679,-0.942857142857143,3,0.942857142857143
11,6,스테인레스스틸바(2차재심),7222,2014.02,인도,스웨덴,대한민국,regulated_to_intermediary,0.0,0.0,-0.942857142857143,3,0.942857142857143
11,6,스테인레스스틸바(2차재심),7222,2014.03,인도,스웨덴,대한민국,regulated_to_intermediary,0.0,0.0,-0.942857142857143,3,0.942857142857143
11,6,스테인레스스틸바(2차재심),7222,2014.04,인도,스웨덴,대한민국,regulated_to_intermediary,0.0,0.0,-0.942857142857143,3,0.942857142857143
11,6,스테인레스스틸바(2차재심),7222,2014.05,인도,스웨덴,대한민국,regulated_to_intermediary,0.0,0.0,-0.942857142857143,3,0.942857142857143
11,6,스테인레스스틸바(2차재심),7222,2014.06,인도,스웨덴,대한민국,regulated_to_intermediary,6383.0,21861.285,-0.942857142857143,3,0.942857142857143
11,6,스테인레스스틸바(2차재심),7222,2014.07,인도,스웨덴,대한민국,regulated_to_intermediary,0.0,0.0,-0.942857142857143,3,0.942857142857143
11,6,스테인레스스틸바(2차재심),7222,2013.11,인도,스웨덴,대한민국,regulated_to_importer,1068170.0,3021199.16,-0.942857142857143,3,0.942857142857143
11,6,스테인레스스틸바(2차재심),7222,2013.12,인도,스웨덴,대한민국,regulated_to_importer,974000.0,2859416.067,-0.942857142857143,3,0.942857142857143
11,6,스테인레스스틸바(2차재심),7222,2014.01,인도,스웨덴,대한민국,regulated_to_importer,878238.0,2578523.298,-0.942857142857143,3,0.942857142857143
11,6,스테인레스스틸바(2차재심),7222,2014.02,인도,스웨덴,대한민국,regulated_to_importer,1118777.0,2995522.484,-0.942857142857143,3,0.942857142857143
11,6,스테인레스스틸바(2차재심),7222,2014.03,인도,스웨덴,대한민국,regulated_to_importer,911345.0,2637623.065,-0.942857142857143,3,0.942857142857143
11,6,스테인레스스틸바(2차재심),7222,2014.04,인도,스웨덴,대한민국,regulated_to_importer,992100.0,2670061.37,-0.942857142857143,3,0.942857142857143
11,6,스테인레스스틸바(2차재심),7222,2014.05,인도,스웨덴,대한민국,regulated_to_importer,881000.0,2491398.895,-0.942857142857143,3,0.942857142857143
11,6,스테인레스스틸바(2차재심),7222,2014.06,인도,스웨덴,대한민국,regulated_to_importer,764495.0,2093169.253,-0.942857142857143,3,0.942857142857143
11,6,스테인레스스틸바(2차재심),7222,2014.07,인도,스웨덴,대한민국,regulated_to_importer,1710268.0,5208105.098,-0.942857142857143,3,0.942857142857143
12,9,OPP필름,392020,2013.12,중국,필리핀,대한민국,regulated_to_intermediary,0.0,0.0,-0.942857142857143,2,0.942857142857143
12,9,OPP필름,392020,2014.01,중국,필리핀,대한민국,regulated_to_intermediary,0.0,0.0,-0.942857142857143,2,0.942857142857143
12,9,OPP필름,392020,2014.02,중국,필리핀,대한민국,regulated_to_intermediary,0.0,0.0,-0.942857142857143,2,0.942857142857143
12,9,OPP필름,392020,2014.03,중국,필리핀,대한민국,regulated_to_intermediary,0.0,0.0,-0.942857142857143,2,0.942857142857143
12,9,OPP필름,392020,2014.04,중국,필리핀,대한민국,regulated_to_intermediary,0.0,0.0,-0.942857142857143,2,0.942857142857143
12,9,OPP필름,392020,2014.05,중국,필리핀,대한민국,regulated_to_intermediary,0.0,0.0,-0.942857142857143,2,0.942857142857143
12,9,OPP필름,392020,2014.06,중국,필리핀,대한민국,regulated_to_intermediary,0.0,0.0,-0.942857142857143,2,0.942857142857143
12,9,OPP필름,392020,2014.07,중국,필리핀,대한민국,regulated_to_intermediary,0.0,0.0,-0.942857142857143,2,0.942857142857143
12,9,OPP필름,392020,2014.08,중국,필리핀,대한민국,regulated_to_intermediary,0.0,0.0,-0.942857142857143,2,0.942857142857143
12,9,OPP필름,392020,2013.12,중국,필리핀,대한민국,regulated_to_importer,0.0,0.0,-0.942857142857143,2,0.942857142857143
12,9,OPP필름,392020,2014.01,중국,필리핀,대한민국,regulated_to_importer,0.0,0.0,-0.942857142857143,2,0.942857142857143
12,9,OPP필름,392020,2014.02,중국,필리핀,대한민국,regulated_to_importer,0.0,0.0,-0.942857142857143,2,0.942857142857143
12,9,OPP필름,392020,2014.03,중국,필리핀,대한민국,regulated_to_importer,0.0,0.0,-0.942857142857143,2,0.942857142857143
12,9,OPP필름,392020,2014.04,중국,필리핀,대한민국,regulated_to_importer,0.0,0.0,-0.942857142857143,2,0.942857142857143
12,9,OPP필름,392020,2014.05,중국,필리핀,대한민국,regulated_to_importer,0.0,0.0,-0.942857142857143,2,0.942857142857143
12,9,OPP필름,392020,2014.06,중국,필리핀,대한민국,regulated_to_importer,0.0,0.0,-0.942857142857143,2,0.942857142857143
12,9,OPP필름,392020,2014.07,중국,필리핀,대한민국,regulated_to_importer,0.0,0.0,-0.942857142857143,2,0.942857142857143
12,9,OPP필름,392020,2014.08,중국,필리핀,대한민국,regulated_to_importer,0.0,0.0,-0.942857142857143,2,0.942857142857143
13,9,OPP필름,392020,2013.12,중국,홍콩,대한민국,regulated_to_intermediary,0.0,0.0,-0.942857142857143,2,0.942857142857143
13,9,OPP필름,392020,2014.01,중국,홍콩,대한민국,regulated_to_intermediary,0.0,0.0,-0.942857142857143,2,0.942857142857143
13,9,OPP필름,392020,2014.02,중국,홍콩,대한민국,regulated_to_intermediary,0.0,0.0,-0.942857142857143,2,0.942857142857143
13,9,OPP필름,392020,2014.03,중국,홍콩,대한민국,regulated_to_intermediary,0.0,0.0,-0.942857142857143,2,0.942857142857143
13,9,OPP필름,392020,2014.04,중국,홍콩,대한민국,regulated_to_intermediary,0.0,0.0,-0.942857142857143,2,0.942857142857143
13,9,OPP필름,392020,2014.05,중국,홍콩,대한민국,regulated_to_intermediary,0.0,0.0,-0.942857142857143,2,0.942857142857143
13,9,OPP필름,392020,2014.06,중국,홍콩,대한민국,regulated_to_intermediary,0.0,0.0,-0.942857142857143,2,0.942857142857143
13,9,OPP필름,392020,2014.07,중국,홍콩,대한민국,regulated_to_intermediary,0.0,0.0,-0.942857142857143,2,0.942857142857143
13,9,OPP필름,392020,2014.08,중국,홍콩,대한민국,regulated_to_intermediary,0.0,0.0,-0.942857142857143,2,0.942857142857143
13,9,OPP필름,392020,2013.12,중국,홍콩,대한민국,regulated_to_importer,0.0,0.0,-0.942857142857143,2,0.942857142857143
13,9,OPP필름,392020,2014.01,중국,홍콩,대한민국,regulated_to_importer,0.0,0.0,-0.942857142857143,2,0.942857142857143
13,9,OPP필름,392020,2014.02,중국,홍콩,대한민국,regulated_to_importer,0.0,0.0,-0.942857142857143,2,0.942857142857143
13,9,OPP필름,392020,2014.03,중국,홍콩,대한민국,regulated_to_importer,0.0,0.0,-0.942857142857143,2,0.942857142857143
13,9,OPP필름,392020,2014.04,중국,홍콩,대한민국,regulated_to_importer,0.0,0.0,-0.942857142857143,2,0.942857142857143
13,9,OPP필름,392020,2014.05,중국,홍콩,대한민국,regulated_to_importer,0.0,0.0,-0.942857142857143,2,0.942857142857143
13,9,OPP필름,392020,2014.06,중국,홍콩,대한민국,regulated_to_importer,0.0,0.0,-0.942857142857143,2,0.942857142857143
13,9,OPP필름,392020,2014.07,중국,홍콩,대한민국,regulated_to_importer,0.0,0.0,-0.942857142857143,2,0.942857142857143
13,9,OPP필름,392020,2014.08,중국,홍콩,대한민국,regulated_to_importer,0.0,0.0,-0.942857142857143,2,0.942857142857143
14,9,OPP필름,392020,2013.12,태국,영국,대한민국,regulated_to_intermediary,0.0,0.0,-0.942857142857143,3,0.942857142857143
14,9,OPP필름,392020,2014.01,태국,영국,대한민국,regulated_to_intermediary,102291.0,227912.384,-0.942857142857143,3,0.942857142857143
14,9,OPP필름,392020,2014.02,태국,영국,대한민국,regulated_to_intermediary,31220.0,66479.149,-0.942857142857143,3,0.942857142857143
14,9,OPP필름,392020,2014.03,태국,영국,대한민국,regulated_to_intermediary,0.0,0.0,-0.942857142857143,3,0.942857142857143
14,9,OPP필름,392020,2014.04,태국,영국,대한민국,regulated_to_intermediary,11453.0,25285.91,-0.942857142857143,3,0.942857142857143
14,9,OPP필름,392020,2014.05,태국,영국,대한민국,regulated_to_intermediary,0.0,0.0,-0.942857142857143,3,0.942857142857143
14,9,OPP필름,392020,2014.06,태국,영국,대한민국,regulated_to_intermediary,0.0,0.0,-0.942857142857143,3,0.942857142857143
14,9,OPP필름,392020,2014.07,태국,영국,대한민국,regulated_to_intermediary,535.0,99.225,-0.942857142857143,3,0.942857142857143
14,9,OPP필름,392020,2014.08,태국,영국,대한민국,regulated_to_intermediary,0.0,0.0,-0.942857142857143,3,0.942857142857143
14,9,OPP필름,392020,2013.12,태국,영국,대한민국,regulated_to_importer,164737.0,371566.0,-0.942857142857143,3,0.942857142857143
14,9,OPP필름,392020,2014.01,태국,영국,대한민국,regulated_to_importer,33840.0,76941.61,-0.942857142857143,3,0.942857142857143
14,9,OPP필름,392020,2014.02,태국,영국,대한민국,regulated_to_importer,97498.0,218593.285,-0.942857142857143,3,0.942857142857143
14,9,OPP필름,392020,2014.03,태국,영국,대한민국,regulated_to_importer,290626.0,673277.588,-0.942857142857143,3,0.942857142857143
14,9,OPP필름,392020,2014.04,태국,영국,대한민국,regulated_to_importer,191669.0,435755.887,-0.942857142857143,3,0.942857142857143
14,9,OPP필름,392020,2014.05,태국,영국,대한민국,regulated_to_importer,183669.0,429951.402,-0.942857142857143,3,0.942857142857143
14,9,OPP필름,392020,2014.06,태국,영국,대한민국,regulated_to_importer,160189.0,366739.157,-0.942857142857143,3,0.942857142857143
14,9,OPP필름,392020,2014.07,태국,영국,대한민국,regulated_to_importer,163447.0,359356.873,-0.942857142857143,3,0.942857142857143
14,9,OPP필름,392020,2014.08,태국,영국,대한민국,regulated_to_importer,133614.0,323846.231,-0.942857142857143,3,0.942857142857143
15,10,합판(1차재심),4412,2014.09,말레이시아,라트비아,대한민국,regulated_to_intermediary,0.0,0.0,-0.942857142857143,1,0.942857142857143
15,10,합판(1차재심),4412,2014.1,말레이시아,라트비아,대한민국,regulated_to_intermediary,0.0,0.0,-0.942857142857143,1,0.942857142857143
15,10,합판(1차재심),4412,2014.11,말레이시아,라트비아,대한민국,regulated_to_intermediary,0.0,0.0,-0.942857142857143,1,0.942857142857143
15,10,합판(1차재심),4412,2014.12,말레이시아,라트비아,대한민국,regulated_to_intermediary,0.0,0.0,-0.942857142857143,1,0.942857142857143
15,10,합판(1차재심),4412,2015.01,말레이시아,라트비아,대한민국,regulated_to_intermediary,0.0,0.0,-0.942857142857143,1,0.942857142857143
15,10,합판(1차재심),4412,2015.02,말레이시아,라트비아,대한민국,regulated_to_intermediary,0.0,0.0,-0.942857142857143,1,0.942857142857143
15,10,합판(1차재심),4412,2015.03,말레이시아,라트비아,대한민국,regulated_to_intermediary,0.0,0.0,-0.942857142857143,1,0.942857142857143
15,10,합판(1차재심),4412,2015.04,말레이시아,라트비아,대한민국,regulated_to_intermediary,0.0,0.0,-0.942857142857143,1,0.942857142857143
15,10,합판(1차재심),4412,2015.05,말레이시아,라트비아,대한민국,regulated_to_intermediary,0.0,0.0,-0.942857142857143,1,0.942857142857143
15,10,합판(1차재심),4412,2014.09,말레이시아,라트비아,대한민국,regulated_to_importer,0.0,14729113.264,-0.942857142857143,1,0.942857142857143
15,10,합판(1차재심),4412,2014.1,말레이시아,라트비아,대한민국,regulated_to_importer,0.0,8597137.739,-0.942857142857143,1,0.942857142857143
15,10,합판(1차재심),4412,2014.11,말레이시아,라트비아,대한민국,regulated_to_importer,0.0,16213813.54,-0.942857142857143,1,0.942857142857143
15,10,합판(1차재심),4412,2014.12,말레이시아,라트비아,대한민국,regulated_to_importer,0.0,15571208.438,-0.942857142857143,1,0.942857142857143
15,10,합판(1차재심),4412,2015.01,말레이시아,라트비아,대한민국,regulated_to_importer,0.0,10378556.989,-0.942857142857143,1,0.942857142857143
15,10,합판(1차재심),4412,2015.02,말레이시아,라트비아,대한민국,regulated_to_importer,0.0,8378851.218,-0.942857142857143,1,0.942857142857143
15,10,합판(1차재심),4412,2015.03,말레이시아,라트비아,대한민국,regulated_to_importer,0.0,11763214.259,-0.942857142857143,1,0.942857142857143
15,10,합판(1차재심),4412,2015.04,말레이시아,라트비아,대한민국,regulated_to_importer,0.0,10925996.287,-0.942857142857143,1,0.942857142857143
15,10,합판(1차재심),4412,2015.05,말레이시아,라트비아,대한민국,regulated_to_importer,0.0,11396025.628,-0.942857142857143,1,0.942857142857143
16,10,합판(1차재심),4412,2014.09,말레이시아,이탈리아,대한민국,regulated_to_intermediary,0.0,28446.199,-0.942857142857143,1,0.942857142857143
16,10,합판(1차재심),4412,2014.1,말레이시아,이탈리아,대한민국,regulated_to_intermediary,0.0,0.0,-0.942857142857143,1,0.942857142857143
16,10,합판(1차재심),4412,2014.11,말레이시아,이탈리아,대한민국,regulated_to_intermediary,0.0,16487.216,-0.942857142857143,1,0.942857142857143
16,10,합판(1차재심),4412,2014.12,말레이시아,이탈리아,대한민국,regulated_to_intermediary,0.0,0.0,-0.942857142857143,1,0.942857142857143
16,10,합판(1차재심),4412,2015.01,말레이시아,이탈리아,대한민국,regulated_to_intermediary,0.0,75858.583,-0.942857142857143,1,0.942857142857143
16,10,합판(1차재심),4412,2015.02,말레이시아,이탈리아,대한민국,regulated_to_intermediary,0.0,0.0,-0.942857142857143,1,0.942857142857143
16,10,합판(1차재심),4412,2015.03,말레이시아,이탈리아,대한민국,regulated_to_intermediary,0.0,0.0,-0.942857142857143,1,0.942857142857143
16,10,합판(1차재심),4412,2015.04,말레이시아,이탈리아,대한민국,regulated_to_intermediary,0.0,29946.613,-0.942857142857143,1,0.942857142857143
16,10,합판(1차재심),4412,2015.05,말레이시아,이탈리아,대한민국,regulated_to_intermediary,0.0,86540.526,-0.942857142857143,1,0.942857142857143
16,10,합판(1차재심),4412,2014.09,말레이시아,이탈리아,대한민국,regulated_to_importer,0.0,14729113.264,-0.942857142857143,1,0.942857142857143
16,10,합판(1차재심),4412,2014.1,말레이시아,이탈리아,대한민국,regulated_to_importer,0.0,8597137.739,-0.942857142857143,1,0.942857142857143
16,10,합판(1차재심),4412,2014.11,말레이시아,이탈리아,대한민국,regulated_to_importer,0.0,16213813.54,-0.942857142857143,1,0.942857142857143
16,10,합판(1차재심),4412,2014.12,말레이시아,이탈리아,대한민국,regulated_to_importer,0.0,15571208.438,-0.942857142857143,1,0.942857142857143
16,10,합판(1차재심),4412,2015.01,말레이시아,이탈리아,대한민국,regulated_to_importer,0.0,10378556.989,-0.942857142857143,1,0.942857142857143
16,10,합판(1차재심),4412,2015.02,말레이시아,이탈리아,대한민국,regulated_to_importer,0.0,8378851.218,-0.942857142857143,1,0.942857142857143
16,10,합판(1차재심),4412,2015.03,말레이시아,이탈리아,대한민국,regulated_to_importer,0.0,11763214.259,-0.942857142857143,1,0.942857142857143
16,10,합판(1차재심),4412,2015.04,말레이시아,이탈리아,대한민국,regulated_to_importer,0.0,10925996.287,-0.942857142857143,1,0.942857142857143
16,10,합판(1차재심),4412,2015.05,말레이시아,이탈리아,대한민국,regulated_to_importer,0.0,11396025.628,-0.942857142857143,1,0.942857142857143
17,13,공기압 전송용 밸브,848120,2015.08,일본,폴란드,대한민국,regulated_to_intermediary,812.0,86132.61,-0.942857142857143,1,0.942857142857143
17,13,공기압 전송용 밸브,848120,2015.09,일본,폴란드,대한민국,regulated_to_intermediary,942.0,104282.502,-0.942857142857143,1,0.942857142857143
17,13,공기압 전송용 밸브,848120,2015.1,일본,폴란드,대한민국,regulated_to_intermediary,1375.0,146940.218,-0.942857142857143,1,0.942857142857143
17,13,공기압 전송용 밸브,848120,2015.11,일본,폴란드,대한민국,regulated_to_intermediary,250.0,26449.801,-0.942857142857143,1,0.942857142857143
17,13,공기압 전송용 밸브,848120,2015.12,일본,폴란드,대한민국,regulated_to_intermediary,1224.0,126622.476,-0.942857142857143,1,0.942857142857143
17,13,공기압 전송용 밸브,848120,2016.01,일본,폴란드,대한민국,regulated_to_intermediary,475.0,48993.588,-0.942857142857143,1,0.942857142857143
17,13,공기압 전송용 밸브,848120,2016.02,일본,폴란드,대한민국,regulated_to_intermediary,750.0,78374.78,-0.942857142857143,1,0.942857142857143
17,13,공기압 전송용 밸브,848120,2016.03,일본,폴란드,대한민국,regulated_to_intermediary,65.0,5775.132,-0.942857142857143,1,0.942857142857143
17,13,공기압 전송용 밸브,848120,2016.04,일본,폴란드,대한민국,regulated_to_intermediary,0.0,0.0,-0.942857142857143,1,0.942857142857143
17,13,공기압 전송용 밸브,848120,2015.08,일본,폴란드,대한민국,regulated_to_importer,179381.0,6781429.59,-0.942857142857143,1,0.942857142857143
17,13,공기압 전송용 밸브,848120,2015.09,일본,폴란드,대한민국,regulated_to_importer,172366.0,7957928.008,-0.942857142857143,1,0.942857142857143
17,13,공기압 전송용 밸브,848120,2015.1,일본,폴란드,대한민국,regulated_to_importer,227326.0,9390980.816,-0.942857142857143,1,0.942857142857143
17,13,공기압 전송용 밸브,848120,2015.11,일본,폴란드,대한민국,regulated_to_importer,166823.0,7981196.848,-0.942857142857143,1,0.942857142857143
17,13,공기압 전송용 밸브,848120,2015.12,일본,폴란드,대한민국,regulated_to_importer,172597.0,9256096.434,-0.942857142857143,1,0.942857142857143
17,13,공기압 전송용 밸브,848120,2016.01,일본,폴란드,대한민국,regulated_to_importer,185693.0,8916824.563,-0.942857142857143,1,0.942857142857143
17,13,공기압 전송용 밸브,848120,2016.02,일본,폴란드,대한민국,regulated_to_importer,193606.0,9383068.631,-0.942857142857143,1,0.942857142857143
17,13,공기압 전송용 밸브,848120,2016.03,일본,폴란드,대한민국,regulated_to_importer,268817.0,10048703.148,-0.942857142857143,1,0.942857142857143
17,13,공기압 전송용 밸브,848120,2016.04,일본,폴란드,대한민국,regulated_to_importer,247078.0,9585976.306,-0.942857142857143,1,0.942857142857143
18,19,PET필름(2차재심),392062,2016.01,중국,이탈리아,대한민국,regulated_to_intermediary,558125.12,1297735.0,-0.942857142857143,0,0.942857142857143
18,19,PET필름(2차재심),392062,2016.02,중국,이탈리아,대한민국,regulated_to_intermediary,625915.904,1455360.0,-0.942857142857143,0,0.942857142857143
18,19,PET필름(2차재심),392062,2016.03,중국,이탈리아,대한민국,regulated_to_intermediary,452483.748,1052101.0,-0.942857142857143,0,0.942857142857143
18,19,PET필름(2차재심),392062,2016.04,중국,이탈리아,대한민국,regulated_to_intermediary,460509.403,1070762.0,-0.942857142857143,0,0.942857142857143
18,19,PET필름(2차재심),392062,2016.05,중국,이탈리아,대한민국,regulated_to_intermediary,497438.338,1156628.0,-0.942857142857143,0,0.942857142857143
18,19,PET필름(2차재심),392062,2016.06,중국,이탈리아,대한민국,regulated_to_intermediary,868037.701,2018334.0,-0.942857142857143,0,0.942857142857143
18,19,PET필름(2차재심),392062,2016.07,중국,이탈리아,대한민국,regulated_to_intermediary,395676.255,920014.0,-0.942857142857143,0,0.942857142857143
18,19,PET필름(2차재심),392062,2016.08,중국,이탈리아,대한민국,regulated_to_intermediary,442042.355,1027823.0,-0.942857142857143,0,0.942857142857143
18,19,PET필름(2차재심),392062,2016.09,중국,이탈리아,대한민국,regulated_to_intermediary,193897.338,450844.0,-0.942857142857143,0,0.942857142857143
18,19,PET필름(2차재심),392062,2016.01,중국,이탈리아,대한민국,regulated_to_importer,1188131.48,2762606.0,-0.942857142857143,0,0.942857142857143
